IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COG,Congo,Year,2016,false,,,,,,,,,,,,,73,,,,,,73,,"Annuaire des statistiques sanitaires 2016 RÃ©publique du Congo, Direction des Ã©tudes et de la planification. 2.1. Ressources humaines Tableau 6 : RÃ©partition du personnel de santÃ© par dÃ©partement selon leur qualification.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,false,,,,,,,,,,,,,7353,,,,,,7353,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,,,,,,,,,,,,,74,,,,,,74,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,false,,,,,,,,,,,,,741548,,,,,,741 548,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,,,,,,,,,,,,,75,,,,,,75,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,,,,,,,,,,,,,761,,,,,,761,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,false,,,,,,,,,,,,,7669,,,,,,7669,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,false,,,,,,,,,,,,,7919,,,,,,7919,,Source: MoPH and Syndicate figure,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,false,,,,,,,,,,,,,793,,,,,,793,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,false,,,,,,,,,,,,,82,,,,,,82,,Source: Human Resources for Health Country Profile Sierra Leone Country Profile,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,false,,,,,,,,,,,,,8460,,,,,,8460,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2016,false,,,,,,,,,,,,,8558,,,,,,8558,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,false,,,,,,,,,,,,,8788,,,,,,8788,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2016,false,,,,,,,,,,,,,963,,,,,,963,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,false,,,,,,,,,,,,,987,,,,,,987,,Source: Health and care workforce in Europe: time to act.,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,false,,,,,,,,,,,,,10,,,,,,10,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,true,,,,,,,,,,,,,10511,,,,,,10 511,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2015,false,,,,,,,,,,,,,1029,,,,,,1029,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022..",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2015,false,,,,,,,,,,,,,109,,,,,,109,,National Reporting Instrument (NRI)- 2021 Code reporting.,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2015,false,,,,,,,,,,,,,11299,,,,,,11 299,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2015,false,,,,,,,,,,,,,114,,,,,,114,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,false,,,,,,,,,,,,,12076,,,,,,12 076,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,false,,,,,,,,,,,,,12199,,,,,,12 199,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,false,,,,,,,,,,,,,12231,,,,,,12 231,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2015,false,,,,,,,,,,,,,1295,,,,,,1295,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2015,false,,,,,,,,,,,,,13643,,,,,,13 643,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,false,,,,,,,,,,,,,14301,,,,,,14 301,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,false,,,,,,,,,,,,,141,,,,,,141,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2015,false,,,,,,,,,,,,,142,,,,,,142,,"Source :COMPTES NATIONAUX DES PERSONNELS DE SANTÃ‰ (CNPS) GUINEE PrÃ©sentÃ© par:  Dr Mohamed FAZA DIALLO, Chef Service Formation & Perfectionnement MSHP Dr MARA Karifa, Conseiller chargÃ© de Politiques et SystÃ¨me de SantÃ©, OMS",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,false,,,,,,,,,,,,,143,,,,,,143,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,false,,,,,,,,,,,,,143,,,,,,143,,Source: Annuaire Statistique 2015 MinistÃ¨re de la santÃ©,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,false,,,,,,,,,,,,,15,,,,,,15,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,false,,,,,,,,,,,,,15784,,,,,,15 784,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,false,,,,,,,,,,,,,15872,,,,,,15 872,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,false,,,,,,,,,,,,,1504,,,,,,1504,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,false,,,,,,,,,,,,,1504,,,,,,1504,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,false,,,,,,,,,,,,,1574,,,,,,1574,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2015,false,,,,,,,,,,,,,160,,,,,,160,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2015,false,,,,,,,,,,,,,17,,,,,,17,,Value obtained from Licensed to Practice,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2015,false,,,,,,,,,,,,,17063,,,,,,17 063,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,,,,,,,,,,,,,1712,,,,,,1712,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2015,false,,,,,,,,,,,,,194,,,,,,194,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2015,false,,,,,,,,,,,,,1952,,,,,,1952,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2015,false,,,,,,,,,,,,,199,,,,,,199,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,true,,,,,,,,,,,,,2,,,,,,2,,Includes Pharmacists.  Data Source: Ministry of Health & Medical Services,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2015,false,,,,,,,,,,,,,20,,,,,,20,,"Includes Pharmaciens.  Data Source: EnquÃªte Health Resource Availability Mapping System, 2015",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,false,,,,,,,,,,,,,20035,,,,,,20 035,,National Reporting Instrument (NRI) 2018. PCN,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,false,,,,,,,,,,,,,20281,,,,,,20 281,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,false,,,,,,,,,,,,,2131,,,,,,2131,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,true,,,,,,,,,,,,,222,,,,,,222,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,false,,,,,,,,,,,,,232,,,,,,232,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2015,false,,,,,,,,,,,,,2347,,,,,,2347,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,false,,,,,,,,,,,,,258,,,,,,258,,Source: Annuaire Statistique 2017 DIRECTION GENERALE DES ETUDES ET DES STATISTIQUES SECTORIELLES  MINISTERE DE LA SANTE,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,false,,,,,,,,,,,,,2592,,,,,,2592,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,false,,,,,,,,,,,,,27530,,,,,,27 530,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,POL,Poland,Year,2015,false,,,,,,,,,,,,,28121,,,,,,28 121,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2015,false,,,,,,,,,,,,,2928,,,,,,2928,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,USA,United States of America,Year,2015,false,,,,,,,,,,,,,295620,,,,,,295 620,,Value obtained from Professionally Active,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,false,,,,,,,,,,,,,30329,,,,,,30 329,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,false,,,,,,,,,,,,,3042,,,,,,3042,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,false,,,,,,,,,,,,,3075,,,,,,3075,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,false,,,,,,,,,,,,,31535,,,,,,31 535,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,false,,,,,,,,,,,,,3117,,,,,,3117,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2015,false,,,,,,,,,,,,,315,,,,,,315,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2015,false,,,,,,,,,,,,,3192,,,,,,3192,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,,,,,,,,,,,,,33206,,,,,,33 206,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,false,,,,,,,,,,,,,33712,,,,,,33 712,,Data Source:  Professional Regulation Commission and Department of Health. HRH Profile of the Phillipines 2022.,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2015,false,,,,,,,,,,,,,3424,,,,,,3424,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2015,false,,,,,,,,,,,,,35238,,,,,,35 238,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2015,false,,,,,,,,,,,,,3599,,,,,,3599,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,false,,,,,,,,,,,,,36573,,,,,,36 573,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2015,false,,,,,,,,,,,,,3826,,,,,,3826,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2015,false,,,,,,,,,,,,,3868,,,,,,3868,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2015,false,,,,,,,,,,,,,397,,,,,,397,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,false,,,,,,,,,,,,,423294,,,,,,423 294,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2015,false,,,,,,,,,,,,,4284,,,,,,4284,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,false,,,,,,,,,,,,,443,,,,,,443,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2015,false,,,,,,,,,,,,,45,,,,,,45,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2015,false,,,,,,,,,,,,,497,,,,,,497,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2015,false,,,,,,,,,,,,,5,,,,,,5,,Includes Pharmacists .,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NER,Niger,Year,2015,false,,,,,,,,,,,,,50,,,,,,50,,Source: Annuaire des satistiques sanitaires du Niger 2015,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2015,false,,,,,,,,,,,,,52568,,,,,,52 568,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2015,false,,,,,,,,,,,,,5247,,,,,,5247,,Data without defense and police department hospitals and clinics,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,false,,,,,,,,,,,,,5339,,,,,,5339,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,false,,,,,,,,,,,,,54380,,,,,,54 380,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2015,false,,,,,,,,,,,,,5433,,,,,,5433,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2015,false,,,,,,,,,,,,,55400,,,,,,55 400,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
